,Unnamed: 0,text,label,position
33,33,"The neutralization assay was positive if the serum achieved at least 50% inhibition at 1 in 3 dilution of the SARS-CoV-2 spike protein pseudotyped virus in the neutralization assay.The neutralization result was negative if it failed to achieve 50% inhibition at 1 in 3 dilution.Statistical tests are described in the figure legends along with the value of n, mean, and standard deviation/error.Data were normally distributed consistent with statistical methods used.Quantification and statistical analysisMeasurements were done in duplicate and relative luciferase units measured with a Glomax luminometer.Data were analyzed using GraphPad PRISM software (version 9.0.0).Statistical tests are described in the figure legends along n, mean, and standard deviation/error.Data were normally distributed consistent with statistical methods used.ReferencesAntibody cocktail to SARS-CoV-2 spike protein prevents rapid mutational escape seen with individual antibodiesRNAalifold: improved consensus structure prediction for RNA alignmentsAntibiotic resistance is prevalent in an isolated cave microbiomeDrugs that inhibit TMEM16 proteins block SARS-CoV-2 Spike-induced syncytiaBrejová, B., Hodorová, V., Boršová, K., Čabanová, V., Reizigová, L., Paul, E.D., Čekan, P., Klempa, B., Nosek, J., and Vinař, T. (2021).B.1.258Δ, a SARS-CoV-2 variant with ΔH69/ΔV70 in the Spike protein circulating in the Czech Republic and Slovakia.",0,33
34,34,"['Data were normally distributed consistent with statistical methods used.ReferencesAntibody cocktail to SARS-CoV-2 spike protein prevents rapid mutational escape seen with individual antibodiesRNAalifold: improved consensus structure prediction for RNA alignmentsAntibiotic resistance is prevalent in an isolated cave microbiomeDrugs that inhibit TMEM16 proteins block SARS-CoV-2 Spike-induced syncytiaBrejová, B., Hodorová, V., Boršová, K., Čabanová, V., Reizigová, L., Paul, E.D., Čekan, P., Klempa, B., Nosek, J., and Vinař, T. (2021).', 'B.1.258Δ, a SARS-CoV-2 variant with ΔH69/ΔV70 in the Spike protein circulating in the Czech Republic and Slovakia.', 'https://virological.org/t/b-1-258-a-sars-cov-2-variant-with-h69-v70-in-the-spike-protein-circulating-in-the-czech-republic-and-slovakia/613.Increased transmission of SARS-CoV-2 lineage B.1.1.7 (VOC 2020212/01) is not accounted for by a replicative advantage in primary airway cells or antibody escapePersistence of viral RNA, pneumocyte syncytia and thrombosis are hallmarks of advanced COVID-19 pathologyNeutralizing Antibody and Soluble ACE2 Inhibition of a Replication-Competent VSV-SARS-CoV-2 and a Clinical Isolate of SARS-CoV-2Sequences in the cytoplasmic tail of SARS-CoV-2 Spike facilitate expression at the cell surface and syncytia formationEscape of SARS-CoV-2 501Y.V2 from neutralization by convalescent plasmaA neutralizing human antibody binds to the N-terminal domain of the Spike protein of SARS-CoV-2Persistence and Evolution of SARS-CoV-2 in an Immunocompromised HostSensitivity of SARS-CoV-2 B.1.1.7 to mRNA vaccine-elicited antibodiesThe SARS-CoV-2 Spike protein has a broad tropism for mammalian ACE2 proteinsIncreased mortality in community-tested cases of SARS-CoV-2 lineage B.1.1.7An attempt to unify the structure of polymerasesCreating Insertions or Deletions Using Overlap Extension Polymerase Chain Reaction (PCR) MutagenesisA SARS-CoV-2-Human Protein-Protein Interaction Map Reveals Drug Targets and Potential Drug-RepurposingComprehensive mapping of mutations in the SARS-CoV-2 receptor-binding domain that affect recognition by polyclonal human plasma antibodiesComplete mapping of mutations to the SARS-CoV-2 spike receptor-binding domain that escape antibody recognitionWill SARS-CoV-2 variants of concern affect the promise of vaccines?BioEdit: an important software for molecular biologyPausing of reverse transcriptase on retroviral RNA templates is influenced by secondary structures both 5′ and 3′ of the catalytic siteTemporal dynamics in viral shedding and transmissibility of COVID-19SARS-CoV-2 mutations acquired in mink reduce antibody-mediated neutralizationA novel SARS-CoV-2 related coronavirus in bats from CambodiaComprehensive in\xa0vivo secondary structure of the SARS-CoV-2 genome reveals novel regulatory motifs and mechanismsModelFinder: fast model selection for accurate phylogenetic estimatesMAFFT multiple sequence alignment software version 7: improvements in performance and usabilityNeutralising antibodies in Spike mediated SARS-CoV-2 adaptationSARS-CoV-2 evolution during treatment of chronic infectionRAxML-NG: a fast, scalable and user-friendly tool for maximum likelihood phylogenetic inferenceIdentifying SARS-CoV-2-related coronaviruses in Malayan pangolinsStructure of the SARS-CoV-2 spike receptor-binding domain bound to the ACE2 receptorThe N501Y spike substitution enhances SARS-CoV-2 transmissionFunctional evaluation of proteolytic activation for the SARS-CoV-2 variant B.1.1.7: role of the P681H mutationEfficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 VariantRDP4: Detection and analysis of recombination patterns in virus genomesRDP5: A computer program for analysing recombination in, and removing signals of recombination from, nucleotide sequence datasetsN-terminal domain antigenic mapping reveals a site of vulnerability for SARS-CoV-2Natural deletions in the SARS-CoV-2 spike glycoprotein drive antibody escapeRecurrent deletions in the SARS-CoV-2 spike glycoprotein drive antibody escapeUltrafast approximation for phylogenetic bootstrapIQ-TREE 2: New Models and Efficient Methods for Phylogenetic Inference in the Genomic EraCombined point of care nucleic acid and antibody testing for SARS-CoV-2 following emergence of D614G Spike VariantAn emerging SARS-CoV-2 mutant evading cellular immunity and increasing viral infectivityTransmission of SARS-CoV-2 on mink farms between humans and mink and back to humansStructure of large fragment of Escherichia coli DNA polymerase I complexed with dTMPFurin cleavage of SARS-CoV-2 Spike promotes but is not essential for infection and cell-cell fusionThe furin cleavage site of SARS-CoV-2 spike protein is a key determinant for transmission due to enhanced replication in airway cellsCross-neutralization of SARS-CoV-2 by a human monoclonal SARS-CoV antibodyA dynamic nomenclature proposal for SARS-CoV-2 lineages to assist genomic epidemiologyThe mechanism of transcription termination by RNA polymerase IA plasmid DNA-launched SARS-CoV-2 reverse genetics system and coronavirus toolkit for COVID-19 researchI-TASSER: a unified platform for automated protein structure and function predictionMeasuring SARS-CoV-2 neutralizing antibody activity using pseudotyped and chimeric virusesGISAID: Global initiative on sharing all influenza data - from vision to realityCrystal structure of bacteriophage T7 RNA polymerase at 3.3 A resolutionProspective mapping of viral mutations that escape antibodies used to treat COVID-19Deep Mutational Scanning of SARS-CoV-2 Receptor Binding Domain Reveals Constraints on Folding and ACE2 BindingComplete map of SARS-CoV-2 RBD mutations that escape the monoclonal antibody LY-CoV555 and its cocktail with LY-CoV016SARS-CoV-2 entry factors are highly expressed in nasal epithelial cells together with innate immune genesMinimal system for assembly of SARS-CoV-2 virus like particlesIn\xa0vitro evolution of Remdesivir resistance reveals genome plasticity of SARS-CoV-2The circulating SARS-CoV-2 spike variant N439K maintains fitness while evading antibody-mediated immunityCirculating SARS-CoV-2 spike N439K variants maintain fitness while evading antibody-mediated immunityQuantification of reverse transcriptase activity by real-time PCR as a fast and accurate method for titration of HIV, lenti- and retroviral vectorsAssessing transmissibility of SARS-CoV-2 lineage B.1.1.7 in EnglandTransmission of SARS-CoV-2 Lineage B.1.1.7 in England: Insights from linking epidemiological and genetic dataThe Polybasic Cleavage Site in SARS-CoV-2 Spike Modulates Viral Sensitivity to Type I Interferon and IFITM2SARS-CoV-2 and bat RaTG13 spike glycoprotein structures inform on virus evolution and furin-cleavage effectsStructural and Functional Analysis of the D614G SARS-CoV-2 Spike Protein VariantSARS-CoV-2 spike-protein D614G mutation increases virion spike density and infectivitySupplemental informationSupplemental information can be found online at https://doi-org.ezproxy.lib.ucalgary.ca/10.1016/j.celrep.2021.109292.']",1,34
35,35,"SARS-CoV-2 infection in the mouse olfactory systemSARS-CoV-2 infection causes a wide spectrum of clinical manifestations in humans, and olfactory dysfunction is one of the most predictive and common symptoms in COVID-19 patients.However, the underlying mechanism by which SARS-CoV-2 infection leads to olfactory disorders remains elusive.Herein, we demonstrate that intranasal inoculation with SARS-CoV-2 induces robust viral replication in the olfactory epithelium (OE), not the olfactory bulb (OB), resulting in transient olfactory dysfunction in humanized ACE2 (hACE2) mice.The sustentacular cells and Bowman's gland cells in the OE were identified as the major target cells of SARS-CoV-2 before invasion into olfactory sensory neurons (OSNs).Remarkably, SARS-CoV-2 infection triggers massive cell death and immune cell infiltration and directly impairs the uniformity of the OE structure.Combined transcriptomic and quantitative proteomic analyses revealed the induction of antiviral and inflammatory responses, as well as the downregulation of olfactory receptor (OR) genes in the OE from the infected animals.Overall, our mouse model recapitulates olfactory dysfunction in COVID-19 patients and provides critical clues for understanding the physiological basis for extrapulmonary manifestations of COVID-19.IntroductionThe emergence of coronavirus disease 2019 (COVID-19), caused by the newly identified severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has led to a global crisis.The clinical manifestations of SARS-CoV-2 infection predominantly involve the respiratory system, including cough, sore throat, pneumonia, and acute respiratory distress syndrome (ARDS).As the disease continues to spread widely, a significant portion of COVID-19 patients are developing anosmia, hyposmia, or other olfactory dysfunctions according to clinical reports.Accumulated evidence has established the alteration of smell as one of the most predictive symptoms for COVID-19 screening.The perception of smell begins with odorant binding to the olfactory receptors (ORs) of olfactory sensory neurons (OSNs) along the upper surface of the olfactory epithelium (OE).Each OSN projects an axon into the glomerulus of the olfactory bulb (OB) and then synapses with second-order neurons to convey odour information to the olfactory cortex.Previously, upper respiratory tract infections were considered a common cause of olfactory disorders.Mouse models have been used to reproduce olfactory system infection and subsequent olfactory dysfunction.",0,1
36,36,"Previously, upper respiratory tract infections were considered a common cause of olfactory disorders.Mouse models have been used to reproduce olfactory system infection and subsequent olfactory dysfunction.For example, post viral olfactory disorders were observed in Sendai virus-infected mice by the buried food pellet test (BFPT), as well as the impairment of OE and OB tissues.However, an animal model that can recapitulate the olfactory dysfunctions seen in COVID-19 patients remains lacking.Human nasal respiratory epithelium (RE) cells exhibit high expression of angiotensin-converting enzyme 2 (ACE2), the functional receptor of SARS-CoV-2.Single-cell RNA sequencing analyses have characterized the expression profile of ACE2 in the OE of mice and humans, mainly in non-neuroepithelial cells, and in a recent study based on a hamster model, many SARS-CoV-2-infected cells were observed in the OE section.In addition, vascular pericytes in the OB exhibited a high level of ACE2 expression in a mouse model; these cells play a key role in the maintenance of the blood-brain barrier, as well as the regulation of blood pressure and the host immune response.Interestingly, some respiratory viruses, such as influenza virus and respiratory syncytial virus, are able to invade the OB and other parts of the brain to establish infection.Thus, how SARS-CoV-2 invades the olfactory system and contributes to the observed central nervous system (CNS) diseases remains to be determined.In the present study, we demonstrate that SARS-CoV-2 infection directly causes transient olfactory dysfunction in an established mouse model and characterize the major target cells and pathological effects that contribute to olfactory dysfunction.ResultsSARS-CoV-2 targets the OE and causes transient olfactory dysfunction in hACE2 miceSARS-CoV-2 primarily infects the OE and causes olfactory dysfunction in hACE2 mice.a Schematic diagram of the experimental design.Briefly, groups of 6-8-week-old hACE2 mice were infected with 5.4 x 105 PFU of SARS-CoV-2 intranasally.The olfactory function of infected mice was measured by the buried food pellet test at the indicated times post inoculation.Mice were sacrificed at 2 dpi and 4 dpi for viral detection and histopathological analysis.b Schematic view of the OM in the nasal cavity of mice in a sagittal plane.The dotted line indicates a coronal section (upper).Viral genomic RNA (gRNA, middle) and subgenomic RNA (sgRNA, lower) copies were determined by quantitative real-time reverse transcription PCR (qRT-PCR) and are shown as means +- SD from three independent replicates.",0,2
37,37,"The dotted line indicates a coronal section (upper).Viral genomic RNA (gRNA, middle) and subgenomic RNA (sgRNA, lower) copies were determined by quantitative real-time reverse transcription PCR (qRT-PCR) and are shown as means +- SD from three independent replicates.c Immunostaining of the OM from SARS-CoV-2-infected mice for SARS-CoV-2 N protein (red) and DAPI (blue) at 2 dpi.Scale bar, 400 mum.d Buried food pellet test.The latency to locate the food pellets for mice infected with SARS-CoV-2 (n = 13) or DMEM (n = 11) was measured at 2 dpi and 4 dpi.We previously established a humanized ACE2 (hACE2) mouse model susceptible to SARS-CoV-2 infection.Herein, to determine the impact of SARS-CoV-2 infection on the olfactory system, groups of 6-8-week-old hACE2 mice were intranasally infected with 5.4 x 105 plaque-forming units (PFU) of SARS-CoV-2.Mice inoculated with the same volume of culture medium were used as mock infection controls.At 2 and 4 days post infection (dpi), tissues from the respiratory tract and olfactory system were collected from the necropsied mice and subjected to virological and immunological assays (Fig.1a).As expected, high levels of SARS-CoV-2 RNA was detected in the nasal respiratory RE, trachea, and lung at 2 and 4 dpi, and the peak viral RNA level (2.36 x 1011 RNA copies/mouse) was detected in the lung at 2 dpi (Supplementary Fig.S1a), while robust viral nucleocapsid (N) protein expression was detected in the lung from SARS-CoV-2-infected hACE2 mice at 2 dpi and 4 dpi but not in the control animals (Supplementary Fig.S1b).Strikingly, high levels of viral genomic RNA (gRNA) were also detected in the olfactory mucosa (OM) at 2 dpi (5.85 x 109 RNA copies/mouse) and maintained until 4 dpi (8.93 x 108 RNA copies/mouse) (Fig.1b), while the viral RNA levels were much lower in the OB and other parts of the brain at 2 dpi and decreased to marginal levels at 4 dpi.Additionally, high levels of viral subgenomic RNA (sgRNA) (2.24 x 108 RNA copies/mouse), indicating the presence of actively replicating virus, were detected in the OM at 2 dpi, and subsequently decreased at 4 dpi (9.89 x 106 RNA copies/mouse); however, the sgRNA levels in the OB and brain were below the detection threshold (Fig.1b).",0,3
38,38,"Additionally, high levels of viral subgenomic RNA (sgRNA) (2.24 x 108 RNA copies/mouse), indicating the presence of actively replicating virus, were detected in the OM at 2 dpi, and subsequently decreased at 4 dpi (9.89 x 106 RNA copies/mouse); however, the sgRNA levels in the OB and brain were below the detection threshold (Fig.1b).As expected, in situ hybridization (ISH) by RNAscope demonstrated that SARS-CoV-2 RNA was predominantly detected in OE (Supplementary Fig.S2a) but not in the OB (Supplementary Fig.S2b).Furthermore, an immunofluorescence staining assay detected high levels of SARS-CoV-2 N protein expression in the OE along the OM at 2 dpi (Fig.1c), and only marginal expression of viral protein was observed at 8 dpi (Supplementary Fig.S3).However, we did not detect SARS-CoV-2 N protein-positive cells in the OB or other parts of the brain at 2 dpi and 4 dpi (Supplementary Fig.S2c).To examine whether SARS-CoV-2 infection directly impairs the olfactory function of infected mice, a standard BFPT was conducted at 2 and 4 dpi.Remarkably, a significantly increased latency (152.8 s vs 81.8 s; P = 0.022) to locate food pellets was observed in SARS-CoV-2-infected mice compared with the control animals at 2 dpi (Fig.1d).Of particular note, 2 out of the 13 infected mice developed severe symptoms of anosmia, as they failed to locate the food pellet within the observation period.Interestingly, recovery of infected mice from olfactory dysfunction was observed at 4 dpi, as the latency to locate food pellets was not different from that of the control animals (67.1 s vs 70.2 s; P = 0.992).Thus, these results demonstrate that SARS-CoV-2 primarily infects the OE and leads to transient olfactory dysfunction in mice.SARS-CoV-2 primarily targets non-neuroepithelial cells in the OE of hACE2 miceThe OM consists of the OE and the underlying lamina propria (LP).The OE is composed of olfactory stem/progenitor cells, including the horizontal basal cells (HBCs) and globose basal cells (GBCs) residing in the basal region, mature and immature OSNs, and a variety of non-neuroepithelial lineages, including the sustentacular cells, microvillar cells, and Bowman's gland cells.The OSNs lining under the supporting cells project numerous dendritic cilia with ORs into the nasal cavity and intermingle with the microvilli of sustentacular cells and microvillar cells (Supplementary Fig.S4a).Due to the asymmetrical expression pattern of ACE2 on the cell membrane as well as the unique organization of the OE, it is not easy to determine which cell compartments express ACE2.",0,4
39,39,"S4a).Due to the asymmetrical expression pattern of ACE2 on the cell membrane as well as the unique organization of the OE, it is not easy to determine which cell compartments express ACE2.To overcome this, we took advantage of the tdTomato cassette downstream of the hACE2 transgene with an internal ribosome entry site (IRES), which allows the detection of hACE2 expression by cytoplasmic fluorescence of tdTomato (Supplementary Fig.S4b).Abundant expression of hACE2 along the apical surface of the OE and within the underlying LP was detected with a human ACE2-specific monoclonal antibody, exhibiting a similar expression pattern as tdTomato (Supplementary Fig.S4c).A detailed characterization of hACE2/tdTomato-expressing cells in the OM revealed that non-neuroepithelial cells, including sustentacular cells (CK8 positive, Supplementary Fig.S4d, d1), the duct and acinus of Bowman's gland cells (Sox9/CK8 positive, Supplementary Fig.S4d, d2, d4) in the OE and LP, respectively, and microvillar cells (CD73/CK8 positive, Supplementary Fig.S4e), are the primary cell types that exhibit human ACE2 expression (Supplementary Fig.S4d, f), whereas little hACE2/tdTomato expression was detected in the neuroepithelial lineages, including HBCs (CK5 positive), GBCs (Sox2 positive in the basal region), immature olfactory sensory neurons (iOSNs) (GAP43 positive), and mature olfactory sensory neurons (mOSNs) (OMP positive) (Supplementary Fig.S4d, d1-d4).SARS-CoV-2 primarily targets non-neuroepithelial cells in the OE.a Representative multiplex immunofluorescent staining assay showing that SARS-CoV-2 (SARS-CoV-2 N protein positive) infects sustentacular cells (CK8 positive, yellow arrows), Bowman's gland cells (Sox9/CK8 positive, white arrows), microvillar cells (CD73/CK8 positive, cyan arrows), HBCs (CK5 positive, gold arrows), and iOSNs (GAP43 positive, green arrows) at 2 dpi.Little SARS-CoV-2 N protein was detected within OMP-positive mOSNs.b Statistical analysis of the percentage of each cell compartment within SARS-CoV-2-positive cells.The data are presented as means +- SD (n = 3).c Multiplex immunofluorescent staining results showing an OM sample at 4 dpi with SARS-CoV-2 detected in the OMP-positive mOSNs and the underlying nerve bundles.The framed areas labeled c1 and c2 are shown adjacently at larger magnifications.",0,5
40,40,"c Multiplex immunofluorescent staining results showing an OM sample at 4 dpi with SARS-CoV-2 detected in the OMP-positive mOSNs and the underlying nerve bundles.The framed areas labeled c1 and c2 are shown adjacently at larger magnifications.Scale bar, 50 mum.To further characterize the primary targets of SARS-CoV-2 in the OE, multiplex immunostaining assays were performed with antibodies against SARS-CoV-2 and specific cell markers.Remarkably, robust expression of SARS-CoV-2 viral N protein was detected in the non-neuroepithelial lineage lining the outer surface of the OE at 2 and 4 dpi (Fig.2a, c).Sustentacular cells (58.98%) and Bowman's gland cells (22.76%) were the major target cell types at 2 dpi, while some microvillar cells (6.93%) and HBCs (4.11%) were also infected (Fig.2a, b).A small population of iOSNs (1.28%) was also infected by SARS-CoV-2, while no mOSNs were infected at 2 dpi (Fig.2a, b).Interestingly, SARS-CoV-2-positive HBCs and iOSNs were found adjacent to the infected sustentacular cells (Fig.2a).Additionally, a substantial amount of viral protein was detected within the cilia, cellular bodies, and underlying nerve bundles of mOSNs at 4 dpi (Fig.2c, c1, c2).These results indicated that SARS-CoV-2 primarily targets the non-neuroepithelial cells lining the outer surface of the OE and subsequently invades the neuroepithelial lineage in hACE2 mice.SARS-CoV-2 infection triggers apoptosis and immune cell infiltration in the OESARS-CoV-2 infection induces apoptosis and immune cell infiltration in the OE.a Representative hematoxylin and eosin (H&E) staining results showing histopathological changes of the OE.b Representative results of multiplex immunofluorescent detection of sustentacular cells (CK8 positive) and microvilli (Ezrin positive) of the OE.c Representative results of immunofluorescent detection of mOSNs (OMP positive) of the OE.d Apoptosis of olfactory epithelial cells (cleaved-caspase3 positive, white) after SARS-CoV-2 infection.The panels below show apoptosis of sustentacular cells (CK8 positive, yellow; indicated by cyan arrows), HBCs (CK5 positive, gold; indicated by gold arrows), mOSNs (OMP positive, green; indicated by magenta arrows), iOSN (GAP43 positive, magenta; indicated by green arrows), and olfactory nerve bundles (OMP/GAP43 positive; indicated by white arrows).",0,6
41,41,"d Apoptosis of olfactory epithelial cells (cleaved-caspase3 positive, white) after SARS-CoV-2 infection.The panels below show apoptosis of sustentacular cells (CK8 positive, yellow; indicated by cyan arrows), HBCs (CK5 positive, gold; indicated by gold arrows), mOSNs (OMP positive, green; indicated by magenta arrows), iOSN (GAP43 positive, magenta; indicated by green arrows), and olfactory nerve bundles (OMP/GAP43 positive; indicated by white arrows).e Representative multiplex immunofluorescent staining results showing infiltration of macrophages (CD68 positive, magenta), dendritic cells (CD103 positive, green), and neutrophils (Ly-6G positive, white) in the OE after infection.f Representative multiplex immunofluorescent staining results showing infiltration of CD8 cytotoxic T lymphocytes (magenta) with expression of perforin (green) and granzyme B (white) in the olfactory mucosa after infection.The framed areas are shown adjacently at larger magnifications.Scale bar, 50 mum.We then characterized the histopathological changes in the OE in response to SARS-CoV-2 infection.Strikingly, SARS-CoV-2 infection directly impaired the structural uniformity of the OE, as characterized by clusters of remnants on the surface of the OE (Fig.3a), as well as disorganized arrangement of supporting cells (Fig.3b) and olfactory neurons (Fig.3c).The integrity of the cilia layer of mOSNs and the microvilli of supporting cells were severely damaged (Fig.3b, c).More importantly, compared with the mock-treated groups, profound cell apoptosis (cleaved-caspase3 positive) was observed in both the OE and LP sections of the OM from SARS-CoV-2-infected mice (Fig.3d).Immunofluorescence co-staining indicated the occurrence of apoptosis in sustentacular cells, HBCs as well as the cellular bodies and underlying nerve bundles of iOSNs and mOSNs (Fig.3d).Additionally, infiltration of immune cells, including macrophages (CD68 positive), dendritic cells (CD103 positive) and neutrophils (Ly-6G positive), was evident in the infected OE (Fig.3e).The profound invasion of CD8 T lymphocytes with high expression of the cytotoxic enzymes perforin and granzyme B further deteriorated the cellularity of olfactory epithelial cells (Fig.3f).This observed physiological damage that occurs upon SARS-CoV-2 infection probably contributes to the functional loss of olfaction.SARS-CoV-2 infection induces regeneration of the OEWithout infection, HBCs in the basal region of the OE remained quiescent, as indicated by the low expression level of the proliferation marker Ki67 within CK5-positive cells (Supplementary Fig.S5a, a1).SARS-CoV-2 infection significantly increased the number of CK5/Sox2/Ki67 triple-positive cells, strongly suggesting a transition from HBCs to actively cycling GBCs (Supplementary Fig.S5a, a2).",0,7
42,42,"SARS-CoV-2 infection significantly increased the number of CK5/Sox2/Ki67 triple-positive cells, strongly suggesting a transition from HBCs to actively cycling GBCs (Supplementary Fig.S5a, a2).Of particular note, prominent upward growth of HBCs from the basal layer into the upper section of the OE was observed in infected animals, which also co-expressed the markers of their lineage offspring, such as iOSNs (Supplementary Fig.S5b, b1), sustentacular cells (Supplementary Fig.S5b, b2), and microvillar cells (Supplementary Fig.S5b, b3).These results suggest that the impaired OE is regenerated through olfactory stem cell-based proliferation and differentiation into olfactory neurons and supporting lineages, thereby restoring the normal function of the OE.SARS-CoV-2 infection induces antiviral and inflammatory responses in the OEHost response to SARS-CoV-2 in the OE at the mRNA and protein levels.a Dot plot visualization of enriched GO terms of upregulated genes/proteins at 2/4 dpi in the OE.Gene enrichment analyses were performed using Metascape against the GO dataset for biological processes.""Reg.""stands for regulation, ""mod.""for modulation, and ""antigen processing.""for antigen processing and presentation of peptide antigen.b Interaction map of 30 proteins that were consistently upregulated at both the transcriptomic and proteomic levels over the course of SARS-CoV-2 infection in the OE.Network nodes represent proteins, and their colors indicate the different GO terms to which they belong.Edges represent protein-protein associations, and their thickness indicates the strength of data support.c Dot plot visualization of enriched KEGG pathways of downregulated genes/proteins at 2/4 dpi in the OE.Gene enrichment analyses were performed using STRING against the KEGG dataset.""Met.""for metabolism.The color of the dots represents the -LogQ value for each enriched KEGG pathway, and size represents the gene/protein counts enriched in each term.d Heatmap indicating the expression patterns of 36 olfactory receptor genes that were significantly downregulated at 2 dpi.The colored bar represents the Z-score of the TPM.A total of 11 genes that were also downregulated at 4 dpi are marked with black triangles.e RNA expression of 13 representative ORs by qRT-PCR.Columns with *, **, *** indicate ORs significantly downregulated at P < 0.05, P < 0.01, or P < 0.001, respectively, relative to their mock groups (one-way ANOVA followed by post hoc analysis with Dunnett's multiple comparisons test, n = 3).",0,8
