,Unnamed: 0,text,label,position
0,0,"Recurrent emergence of SARS-CoV-2 spike deletion H69/V70 and its role in the Alpha variant B.1.1.7SummaryWe report severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike ΔH69/V70 in multiple independent lineages, often occurring after acquisition of receptor binding motif replacements such as N439K and Y453F, known to increase binding affinity to the ACE2 receptor and confer antibody escape.In vitro, we show that, although ΔH69/V70 itself is not an antibody evasion mechanism, it increases infectivity associated with enhanced incorporation of cleaved spike into virions.ΔH69/V70 is able to partially rescue infectivity of spike proteins that have acquired N439K and Y453F escape mutations by increased spike incorporation.In addition, replacement of the H69 and V70 residues in the Alpha variant B.1.1.7 spike (where ΔH69/V70 occurs naturally) impairs spike incorporation and entry efficiency of the B.1.1.7 spike pseudotyped virus.Alpha variant B.1.1.7 spike mediates faster kinetics of cell-cell fusion than wild-type Wuhan-1 D614G, dependent on ΔH69/V70.Therefore, as ΔH69/V70 compensates for immune escape mutations that impair infectivity, continued surveillance for deletions with functional effects is warranted.Graphical abstractHighlightsSpike ΔH69/V70 does not confer escape from antibodiesSpike ΔH69/V70 increases cleaved S2 and spike infectivityB.1.1.7 requires ΔH69/V70 for efficient cleaved spike incorporation and infectivityB.1.1.7 spike requires ΔH69/V70 for rapid syncytium formationMeng et al.report that the SARS-CoV-2 spike ΔH69/V70 has arisen multiple times.The deletion increases entry efficiency associated with increased cleaved spike in virions and can compensate for loss of infectivity.The B.1.1.7 spike requires ΔH69/V70 for efficient cell entry and cell-cell fusion activity.IntroductionSevere acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike surface glycoprotein engagement of human angiotensin-converting enzyme (hACE2) is essential for virus entry and infection, and the receptor is found in the respiratory and gastrointestinal tracts.",1,0
1,1,"The deletion increases entry efficiency associated with increased cleaved spike in virions and can compensate for loss of infectivity.The B.1.1.7 spike requires ΔH69/V70 for efficient cell entry and cell-cell fusion activity.IntroductionSevere acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike surface glycoprotein engagement of human angiotensin-converting enzyme (hACE2) is essential for virus entry and infection, and the receptor is found in the respiratory and gastrointestinal tracts.Despite this critical interaction and the imposed constraints, it appears that the receptor binding domain (RBD) is relatively tolerant to mutations, raising the real possibility of virus escape from past infection or vaccine-induced immunity and monoclonal antibody treatments.Spike mutants exhibiting reduced susceptibility to neutralizing antibodies have been identified in in vitro screens, and some of these mutations have been found in clinical isolates.Studying chronic SARS-CoV-2 infection can give insights into virus evolution that would require many chains of acute transmission to generate.This is because the majority of infections arise as a result of early transmission during pre- or asymptomatic phases prior to peak adaptive responses, and virus adaptation is not observed because the virus is usually cleared by the immune response.We recently documented de novo emergence of antibody evasion mutations mediated by spike gene mutations in an individual treated with convalescent plasma (CP).In addition, a chronically infected immune-suppressed individual has been reported recently in Russia with emergence of Y453F along with ΔH69/V70.Deletions in other parts of the N-terminal domain (NTD) have been reported to arise in chronic infection and reduce sensitivity to NTD-specific neutralizing antibodies.Here we analyze global SARS-CoV-2 data and find that ΔH69/V70 occurs independently, often emerging after a significant RBD amino acid replacement, such as Y453F and N439K, which are known to facilitate neutralizing antibody escape or alter ACE2 binding while incurring an infectivity defect, according to some reports.Although structural modeling indicates that H69/V70 is in an exposed loop that contracts after deletion, potentially altering an antigenic site, we report that the ΔH69/V70 does not confer significantly reduced susceptibility to convalescent sera or monoclonal antibodies (mAbs).Functionally, we find that ΔH69/V70 does increase spike infectivity and compensates for an infectivity defect resulting from the RBD replacements N439K and Y453F.The infectivity increase is driven by higher levels of spike incorporation into virions.We demonstrate that the deletion is required for optimal infectivity of the 501Y.V1 (B.1.1.7) spike protein.We show that, although B.1.1.7 and the wild-type (WT) spike pseudotyped virus (PV) have similar infectivity on a range of target cell types, the B.1.1.7 spike protein alone induces more rapid cell-cell fusion and formation of multinucleated cells.",1,1
2,2,"We demonstrate that the deletion is required for optimal infectivity of the 501Y.V1 (B.1.1.7) spike protein.We show that, although B.1.1.7 and the wild-type (WT) spike pseudotyped virus (PV) have similar infectivity on a range of target cell types, the B.1.1.7 spike protein alone induces more rapid cell-cell fusion and formation of multinucleated cells.Repair of the two amino acids not only leads to reduced B.1.1.7 spike incorporation into virions and impaired infectivity but also reduces cell-cell fusion kinetics back to WT levels.ResultsMultiple occurrences and transmission of spike ΔH69/V70 with and without spike mutationsGlobal snapshot of SARS-CoV-2 lineages associated with ΔH69/V70 and RBM mutations(A) Maximum-likelihood phylogeny of global SARS-CoV-2 whole-genome sequences, highlighting those with specific mutations in spike: ΔH69/V70, N439K, Y453F, and N501Y.The tree is subsampled, and tips are colored by geographic region (see key).Grey bars on the right show the presence or absence of the ΔH69/V70 and amino acid variants N439K, Y453F, and N501Y.Pangolin lineages are shown.(B and C) Cumulative occurrences of SARS-CoV-2 sequences with ΔH69/V70 by month for (B) ΔH69/V70 with or without N439K/Y453F and (C) ΔH69/V70 with N501Y.Indicated frequencies are by month, and all data were collected from the GISAID database (http://gisaid.org, accessed May 21, 2021) and sorted by reporting country and sampling date.The deletion H69/V70 is present in over 600,000 SARS-CoV-2 genome sequences worldwide and has seen global expansion, particularly across much of Europe, Africa, and Asia (Figure 1).ΔH69/V70 is observed in multiple global lineages (Figure 1A).Although variants with deletions in this region of spike are observed in GISAID, the earliest unambiguous sequences that included the ΔH69/V70 were detected on a D614 background in January 2020 (United States and Thailand).The earliest ΔH69/V70 detected on a D614G background occurred in Sweden in April 2020.Prevalence of ΔH69/V70 has increased since August 2020 (Figure 1B).",1,2
3,3,"The earliest ΔH69/V70 detected on a D614G background occurred in Sweden in April 2020.Prevalence of ΔH69/V70 has increased since August 2020 (Figure 1B).Further analysis of sequences revealed, first, that single deletion of H69 or V70 was uncommon and, second, that some lineages of ΔH69/V70 alone were present as well as ΔH69/V70 in the context of other mutations in spike, specifically those in the receptor binding motif (RBM; Figure 1).ΔH69/V70 is not a neutralizing antibody escape mechanismSpike ΔH69/V70 does not reduce sensitivity to neutralizing antibodies(A) Surface representation of the spike homotrimer in the open conformation (PDB: 7C2L), with each monomer shown in different shades of gray.On the monomer shown positioned to the right, the exposed loop consisting of residues 69–77 is shown in cyan and the neutralizing antibody (4A8)-binding NTD epitope in magenta.(B) Prediction of conformational change in the spike NTD because of deletion of residues His69 and Val70.The pre-deletion structure is shown in cyan, except for residues 69 and 70, which are shown in red.The predicted post-deletion structure is shown in green.Residues 66–77 of the pre-deletion structure are shown in stick representation and colored by atom (nitrogen in blue, oxygen in coral).Yellow lines connect aligned residues 66–77 of the pre- and post-deletion structures, and the distance of 6 Å between aligned alpha carbons of Thr73 in the pre- and post-deletion conformation is labeled.(C) Neutralization of spike ΔH69/V70 PV and WT (D614G background) by convalescent sera from 15 donors.GMT (geometric mean titer) with SD presented is representative of two independent experiments, each with two technical repeats.Wilcoxon matched-pairs signed-rank test; ns, not significant.(D) Ten example neutralization curves.Indicated is serum log10 inverse dilution against percent neutralization.Data points represent means of technical replicates, and error bars represent SD.Curves are representative of two independent experiments.(E–G) Kinetics of binding to WT and ΔH69/V70 NTD of 12 NTD-specific mAbs.(E) Biolayer interferometry analysis of binding to wild-type (WT; black) and WT ΔH69/V70 (red) NTDs by 12 NTD-targeting mAbs.Dotted lines separate the association phase from the dissociation phase.Shown is 1 of 2 independent experiments.",1,3
4,4,"Dotted lines separate the association phase from the dissociation phase.Shown is 1 of 2 independent experiments.(F) Side-by-side comparison of binding to WT (black) and ΔH69/V70 (red) NTDs by 11 NTD-targeting mAbs.Binding is shown as area under the curve (AUC).The S2L28 mAb is not shown because of too little response measured (<0.10 nm).(G) Binding to NTD of the 11 mAbs shown in (B), expressed as fold change of the AUC of the WT compared with ΔH69/V70.Data are representative of two independent experiments.We hypothesized that ΔH69/V70 might confer reduced susceptibility to neutralizing antibodies.We first examined the protein structural context of ΔH69/V70 for clues regarding alterations in epitopes (Figures 2A and 2B).In the absence of experimentally derived structural data for ΔH69/V70, the protein structure of the NTD possessing the double deletion was modeled in silico.The ΔH69/V70 was predicted to alter the conformation of a protruding loop comprising residues 69–76, pulling it in toward the NTD (Figure 2B).In the post-deletion structural model, the positions of the alpha carbons of residues on either side of the deleted residues, Ile68 and Ser71, were each predicted to occupy positions 2.9 Å from the positions of His69 and Val70 in the pre-deletion structure.Concurrently, the positions of Ser71, Gly72, Thr73, Asn74, and Gly75 are predicted to have changed by 6.5 Å, 6.7 Å, 6.0 Å, 6.2 Å, and 8 Å, respectively, with the overall effect of these residues moving inward, resulting in a less dramatically protruding loop.This predicted change in the surface of spike could be consistent with antibody evasion.To test this, we explored whether ΔH69/V70 conferred reduced susceptibility to neutralizing antibodies in sera from 15 recovered individuals (Figures 2C and 2D).We performed serial dilutions of sera before mixing with lentiviral particles pseudotyped with spike proteins with and without ΔH69/V70 (with virus input normalized for infectivity).We plotted infection of target cells as a function of serum dilution (Figure 2D).All but two sera demonstrated clear titratable neutralization of WT and ΔH69/V70 virus.There was no overall change in susceptibility to serum neutralization for ΔH69/V70 relative to the WT (Figure 2C), but there was a proportion of individuals with slightly increased neutralization sensitivity of ΔH69/V70 (Figures 2C and 2D).",1,4
5,5,"All but two sera demonstrated clear titratable neutralization of WT and ΔH69/V70 virus.There was no overall change in susceptibility to serum neutralization for ΔH69/V70 relative to the WT (Figure 2C), but there was a proportion of individuals with slightly increased neutralization sensitivity of ΔH69/V70 (Figures 2C and 2D).To further explore the role of ΔH69/V70 in inducing immune escape, we tested the binding of 12 NTD mAbs to the WT and ΔH69/V70 NTD by biolayer interferometry (Figures 2E–2G).All NTD mAbs showed less than a 2-fold decrease in binding to ΔH69/V70 compared with the WT.These data suggest that ΔH69/V70 does not represent an important antibody escape mechanism.ΔH69/V70 spike enhances infectivity associated with increased cleaved S incorporationSpike ΔH69/V70 enhances entry and is accompanied by increased spike S2 incorporation into virions(A) Single-round infectivity on different cell targets by spike ΔH69/V70 versus the WT PV produced in HEK293T cells.Data are representative of at least three independent experiments.Data are shown with mean and SEM, and the statistics were performed using unpaired Student’s t test.(B) Infectivity of ΔH69/V70 PV on target HeLa cells transduced with ACE2, expressed as fold change relative to the WT.Mean and SEM are shown; one-sample t test, ∗∗p < 0.01(C–E) Western blots and quantification of virions with infectivity shown in (B) and of cell lysates of HEK293T producer cells following transfection with plasmids expressing lentiviral vectors and SARS-CoV-2 S ΔH69/V70 versus the WT (all with D614G), probed with antibodies for HIV-1 p24 and SARS-Cov-2 S2 (C).(D) Quantification of spike:p24 ratio in supernatants for WT virus with ΔH69/V70 versus the WT alone across multiple replicate experiments.Mean and SEM are shown; one-sample t test, ∗∗∗p < 0.001.(E).Quantification of cleaved S2 spike: FL spike for WT virus with ΔH69/V70 versus the WT alone in virions and cell lysates.Each data point represents a single experiment.(F) Infectivity of ΔH69/V70 PV produced in H1299 lung epithelial cells on target HEK293T cells transiently expressing ACE2 and TMPRSS2.The statistical analysis was performed using unpaired Student’s t test.(G) Western blots of virions and cell lysates of H1299 lung epithelial producer cells following transfection with plasmids expressing lentiviral vectors and SARS-CoV-2 S ΔH69/V70 versus the WT (all with D614G).(H) Quantification of the S2:FL ratio in purified virions from H1299 lung epithelial producer cells.Data from at least two independent experiments are shown.",1,5
6,6,"(G) Western blots of virions and cell lysates of H1299 lung epithelial producer cells following transfection with plasmids expressing lentiviral vectors and SARS-CoV-2 S ΔH69/V70 versus the WT (all with D614G).(H) Quantification of the S2:FL ratio in purified virions from H1299 lung epithelial producer cells.Data from at least two independent experiments are shown.RLU: relative light units; RT: reverse transcriptase.We hypothesized that the deletion might, alternatively, enhance virus infectivity.In the absence of virus isolates, we used a lentiviral PV approach to test the effect of ΔH69/V70 on virus spike protein-mediated entry.D614G bearing Wuhan-1 spike-expressing DNA plasmid (WT) was co-transfected in HEK293T producer cells along with plasmids encoding a lentiviral capsid and genome for luciferase.Infectivity was adjusted for input reverse-transcriptase activity; we observed a 2-fold increase in PV infectivity of ΔH69/V70 compared with the WT in HeLa cervical epithelial cells stably expressing human ACE2 (Figures 3A and 3B).We observed similar fold increases with ΔH69/V70 in a range of other target cells in the context of overexpression of ACE2/TMPRSS2 (HEK293T cells transiently transfected with ACE2, or ACE2 and TMPRSS2 and A549 lung cells stably expressing ACE2 and TMPRSS2) or endogenous levels of receptors in Calu-3 lung adenocarcinoma cells (Figure 3A).Western blotting for S2 spike indicated a higher amount of cleaved spike in ΔH69/V70 bearing virions and in the HEK293T producer cell lysates.We also noted a corresponding reduction in uncleaved full-length (FL) spike (Figure 3C).Densitometric analysis of spike and p24 from western blots in multiple experiments showed almost a 2-fold increase in the spike:p24 ratio as well as an increased ratio in S2:FL cleavage for ΔH69/V70, indicating that increased spike incorporation into virions might explain the increase in infectivity (Figures 3D and 3E).To verify that this increase in S from producer cells was not specific to HEK293T cells, we also transfected the human lung epithelial cell line H1299 with spike and lentiviral packaging plasmids.We again observed that viruses from these cells had 2-fold increased infectivity in target cells (Figure 3F).In addition, the increased total and cleaved S levels were recapitulated in the cell lysates and purified virions from these lung cells (Figures 3G and 3H).Therefore, we conclude that the increased S cleavage and its incorporation observed in producer cells and pseudotyped virions is a generalized phenomenon for ΔH69/V70 S. To explore whether D614G was required for this enhanced spike cleavage and infectivity, we generated PVs bearing D614 spike with and without ΔH69/V70, followed by infection of HEK293T cells.",1,6
7,7,"In addition, the increased total and cleaved S levels were recapitulated in the cell lysates and purified virions from these lung cells (Figures 3G and 3H).Therefore, we conclude that the increased S cleavage and its incorporation observed in producer cells and pseudotyped virions is a generalized phenomenon for ΔH69/V70 S. To explore whether D614G was required for this enhanced spike cleavage and infectivity, we generated PVs bearing D614 spike with and without ΔH69/V70, followed by infection of HEK293T cells.We observed a similar 2-fold enhancement of infection and a proportional increase in spike incorporation as we did for D614G spike PVs (Figures S1A and S1B).Finally, to exclude the possibility that increased incorporation of S was specific for pseudotyped lentiviral particles, we generated coronavirus-like particles by co-transfection of WT or ΔH69/V70 S with SARS-CoV-2 membrane (M), envelope (E), and nucleocapsid (N) proteins, as described previously.Compared with levels of N, levels of cleaved S in coronavirus-like particles were again enhanced in the presence of the ΔH69/V70 (Figures S1C and S1D).Enhanced infectivity of ΔH69/V70 spike is not correlated with cleavage or entry routeThe route of SARS-CoV-2 S-mediated virus entry in cell lines is not altered by ΔH69/V70 spike(A) Schematic illustrating spike in producer cells with CMK targeting and blocking furin cleavage (left panel).In target cells, camostat inhibits TMPRSS2 and, therefore, cell fusion at the plasma membrane, and E64D blocks cathepsins and targets endocytic viral entry (right panel).(B) Western blots show that CMK inhibits spike S1/S2 cleavage in producer cells transfected with the S ΔH69/V70 plasmid, and spikes with altered S1/S2 cleavage are incorporated into the virions.Antibodies against HIV-1 p24 and spike S2 were used with anti-GAPDH as a loading control.(C) The viruses produced from transfected HEK293T cells in the presence of CMK were used to transduce target cells.The luciferase reading is used as a surrogate for the spike infectivity bearing with various S2/FL ratios.The data shown are technical triplicates or quadruplicates, and statical analysis was done using an unpaired t test.(D) Comparison of the infectivity of spike with the PBCS deleted (ΔPBCS) with and without ΔH69/V70.The effect of ΔH69/V70 is independent of the PBCS.(E) ΔH69/V70 does not alter the virus entry route.S pseudotyped lentiviruses bearing WT S, ΔH69/V70 S, or VSV-G were used to transduce 293T-ACE2 or 293T-ACE2/TMPRSS2 cells in the presence of E64D or camostat at different drug concentrations.",1,7
8,8,"(E) ΔH69/V70 does not alter the virus entry route.S pseudotyped lentiviruses bearing WT S, ΔH69/V70 S, or VSV-G were used to transduce 293T-ACE2 or 293T-ACE2/TMPRSS2 cells in the presence of E64D or camostat at different drug concentrations.The cells were then harvested after 2 days and assayed for luciferase expression, which was then normalized against the non-drug control (set as 100%).The data shown are technical duplicates.The data are representative of at least two independent experiments.SARS-CoV-2 entry into target cells is thought to take place by two distinct routes following binding to ACE2 (Figure 4A).The first is an endosomal route where cathepsin is able to cleave spike with pH-dependent fusion in the endosome.The second route involves fusion at the plasma membrane with cleavage via the plasma membrane-associated protease TMPRSS2.To determine the mechanism by which increased spike cleavage in the context of ΔH69/V70 might affect entry, we used an inhibitor of furin cleavage (CMK) and protease inhibitors specific to the endosomal (ED64D) and plasma membrane fusion (camostat) entry routes (Figure 4A).We first treated producer cells with CMK and found that CMK inhibits spike S1/S2 cleavage in producer cells transfected with the S ΔH69/V70 plasmid and that the spikes with altered S1/S2 cleavage are incorporated into the virions (Figure 4B).We found that CMK treatment, although reducing S1/S2 cleavage, did not decrease PV infection in a variety of target cells (Figure 4C), suggesting that the increased infectivity in ΔH69/V70 is not due to more efficient cleavage of spike.To confirm our findings, we generated a spike lacking the polybasic cleavage site (PBCS) with or without ΔH69/V70 and tested PV infectivity on HEK293T cells overexpressing ACE2 and TMPRSS2.We found that deletion of the polybasic cleavage site led to increased infectivity of the PV, as observed previously for mutated PBCS.As expected, deletion of the PBCS did not alter the enhancing effect of ΔH69/V70 on PV infectivity (Figure 4D).The altered level of S1/S2 cleavage in SARS-CoV-2 has been linked to its dependence on viral entry through membrane fusion or endocytosis in HEK293T and A549 cells.We therefore hypothesized that the increased spike cleavage of ΔH69/V70 S could influence the route of entry.To probe this, spike pseudotyped lentiviruses bearing WT spike, ΔH69/V70 spike, or vesicular stomatitis virus G protein (VSV-G) were used to transduce HEK293T-ACE2 or HEK293T-ACE2/TMPRSS2 cells in the presence of E64D or camostat at different drug concentrations (Figure 4E).",1,8
9,9,"We therefore hypothesized that the increased spike cleavage of ΔH69/V70 S could influence the route of entry.To probe this, spike pseudotyped lentiviruses bearing WT spike, ΔH69/V70 spike, or vesicular stomatitis virus G protein (VSV-G) were used to transduce HEK293T-ACE2 or HEK293T-ACE2/TMPRSS2 cells in the presence of E64D or camostat at different drug concentrations (Figure 4E).As expected, the VSV-G pseudotyped particles were not affected by addition of E64D or camostat.Consistent with previous observations, the WT PV utilized endocytosis in the absence of TMPRSS2, but where TMPRSS2 was expressed, plasma membrane fusion became the dominant route.However, there were no differences between WT and ΔH69/V70 in relative utilization of the endosomal versus plasma membrane entry routes.We conclude that the enhanced spike cleavage, although notable in ΔH69/V70, does not appear to be responsible for the increased infectivity of ΔH69/V70 spike observed in these cell line-based experiments.ΔH69/V70 spike compensates for reduced infectivity of RBD escape mutantsΔH69/V70 appears after spike N439K and Y453F and compensates for their reduced infectivity(A and B) Maximum-likelihood phylogeny of global sequences carrying Spike mutant (A) N439K and (B) Y453F.All sequences in the GISAID database containing S:439K or S:Y453F (February 18, 2021) were downloaded, realigned to Wuhan-Hu-1 using MAFFT, and deduplicated.(C) Representation of the Spike RBM:ACE2 interface (PDB: 6M0J) with residues N439, Y453, and N501, highlighted as spheres colored by element.(D–F) Spike mutant ΔH69/V70 compensates for the infectivity defect of spike RBD mutations and is associated with increased spike incorporation into virions.(D) Infectivity of spike (D614G) ΔH69/V70 in the absence and presence of spike RBD mutations.Shown is single-round infection by luciferase-expressing lentiviruses pseudotyped with SARS-CoV-2 spike protein on target HeLa cells stably transduced with ACE2.Mean and SEM are shown.(E) Representative western blot of purified virions and cell lysates probed with antibodies against HIV-1 p24, SARS-CoV-2 spike S2, and GAPDH.(F and G) Densitometric quantification of the (F) spike:p24 and (G) cleaved S2 spike:FL spike ratios for spike (D614G) ΔH69/V70 in the absence and presence of spike RBD mutations across multiple experiments in pelleted viruses.U, unit of reverse transcriptase (RT) activity.Data are representative of at least two independent experiments.",1,9
