,Unnamed: 0,text,label,position
115,115,"Redness and swelling were measured according to the following scale: mild, 2.0 to 5.0 cm in diameter; moderate, >5.0 to 10.0 cm in diameter; severe, >10.0 cm in diameter; and critical, necrosis or exfoliative dermatitis (for redness) and necrosis (for swelling).Fever categories were mild, 38.0  C to 38.4  C; moderate >38.4  C to 38.9  C; severe, >38.9  C to 40  C; and critical, >40  C. Medication use was not graded.Additional scales were as follows: fatigue, headache, chills, new or worsened muscle pain, new or worsened joint pain (mild: does not interfere with activity; moderate: some interference with activity; or severe: prevents daily activity), vomiting (mild: 1 to 2 times in 24 hours; moderate: >2 times in 24 hours; or severe: requires intravenous hydration), and diarrhea (mild: 2 to 3 loose stools in 24 hours; moderate: 4 to 5 loose stools in 24 hours; or severe: 6 or more loose stools in 24 hours); critical for all events indicated an emergency department visit or hospitalization.Assessment of anti-SARS-CoV2 humoral responseIn vitro neutralization assaySARS-CoV-2 (BetaCoV/France/IDF0571/2020 virus [Global Initiative on Sharing Avian Influenza Data Accession ID = EPI_ISL_411218]) was isolated in Vero E6 from a nasal swab of one of the first patients who was found to be COVID-19-positive in France and was kindly provided by Dr. Olivier Terrier and the Virpath lab (Centre International de Recherche en Infectiologie-Lyon).To generate virus stocks, Vero E6 cells were inoculated with virus at a multiplicity of infection of 0.01.Supernatant fluid was harvested at 72 hours postinfection, clarified by low-speed centrifugation, aliquoted, and stored at -80  C. Virus stock was quantified by classic limiting dilution plaque assay on Vero E6 cells (kindly provided by Dr. F-L. Cosset, Centre International de Recherche en Infectiologie-Lyon).Two-fold dilutions of serum in 50 mul of Dulbecco's modified Eagle's medium, containing 2x penicillin/streptomycin, were incubated with 200 plaque-forming units of SARS-CoV-2 in 50 mul of Dulbecco's modified Eagle's medium for 15 minutes at room temperature.Aliquots of 100 mul of Dulbecco's modified Eagle's medium + 4% fetal bovine serum containing 2.5 x 104 Vero E6 cells were added to achieve a final dilution of sera from 1:100 to 1:12,800 (4 wells per dilution).Cells were incubated for 5 days at 37  C, 5% CO2.After 15 minutes of fixation in paraformaldehyde 4% in phosphate buffered saline 1x, cytopathic effect was revealed by crystal violet staining and scored by a researcher (CM) blinded to the study design and sample identity.",0,5
116,116,"Cells were incubated for 5 days at 37  C, 5% CO2.After 15 minutes of fixation in paraformaldehyde 4% in phosphate buffered saline 1x, cytopathic effect was revealed by crystal violet staining and scored by a researcher (CM) blinded to the study design and sample identity.Neutralization endpoint titers were expressed as the value of the last serum dilution that completely inhibited a virus-induced cytopathic effect.Anti-RBD IgG responseThe IgG antibodies directed against the receptor binding domain (RBD) of the spike glycoprotein of the SARS-CoV-2 were detected by a chemiluminescence technique, using the Maglumi SARS-CoV-2 S-RBD IgG test (Snibe Diagnostic, Shenzen, China) on a Maglumi 2000 analyzer (Snibe Diagnostic), according to the manufacturer's instructions.Briefly, 10 mul of serum were incubated in the appropriate buffer with magnetic microbeads covered with spike RBD recombinant antigen to form immune complexes.After precipitation in a magnetic field and washing, N-(4-aminobutyl)-N-ethylisoluminol-stained anti-human IgG antibodies were added to the samples.After a second magnetic separation and washing, the appropriate reagents were added to initiate a chemiluminescence reaction.When necessary, sera were diluted sequentially up to 1:1000.As recommended by the World Health Organization, the titers are expressed as binding arbitrary units/ml (BAU/ml).Assessment of the anti-SARS-CoV-2 spike cellular immune responsesEnumeration of SARS-CoV-2 spike-specific T CD4+, Tfh, and CD8+ cytotoxic cellsPeripheral blood mononuclear cells were collected and isolated by centrifugation on a Ficoll density gradient.The cells were then frozen in fetal calf serum supplemented with 10% dimethylsulfoxide (Sigma).CD8+ and CD4+ T cells specific for SARS-CoV-2 spike protein were enumerated using the technique reported by Grifoni et al.SARS-CoV-2 spike-specific T follicular helper (Tfh) cells were enumerated according to a technique developed by our team and previously published.Briefly, after thawing, cells were concentrated at 107 cells/ml in Roswell Park Memorial Institute complete medium and left to rest overnight at 37  C and 5% CO2 in a 96-well round-bottom plate, 106 cells/well.The next day, the Roswell Park Memorial Institute medium was changed, and the cells were cultured for 24 hours in the presence of a pool of overlapping peptides covering the entire sequence of the spike protein of SARS-CoV-2 (PepMixTM, JPT Peptides Technologies GmbH).The final concentration of the peptides was 1 mug/ml.Cells cultured with dimethylsulfoxide (Sigma) alone (1/250) were used as negative controls.",0,6
117,117,"The final concentration of the peptides was 1 mug/ml.Cells cultured with dimethylsulfoxide (Sigma) alone (1/250) were used as negative controls.Cells were then rinsed and incubated at room temperature with a Fixable Viability Dye (eBiosciences) and 1 of the 2 following fluorescent antibodies panels for 30 minutes.Panel 1: CD3 (UHCT1), CD8 (SK1), from BD Biosciences; CD4 (SK3), CD69 (FN50), CD137 (4B4-1), CD134 (OX-86) from BioLegend.Panel 2: CD4 (SK3) from BioLegend, CD3 (UHCT1) CXCR5 (RF8B2), CD25 (2A3), from BD Biosciences.Cells were fixed with 2% methanol-free formaldehyde.Sample acquisitions were made on a BD LSR Fortessa 4L flow cytometer (BD Biosciences).The gating strategies used for these analyses are shown in Supplementary Figure S1A to C.Interferon-gamma release assaySpike-specific CD4+ T-cell responses were quantified in the circulation of the HVs and patients on MHD using the QuantiFERON SARS-CoV-2 test (Qiagen), a commercially available interferon-gamma release assay (IGRA), according to the manufacturer's instructions.Briefly, 1 ml blood was distributed in each tube of the assay: (i) uncoated tube: negative control/background noise, (ii) tube coated with mitogen: positive control, (iii) tube coated with human leukocyte antigen II-restricted 13-mers peptides derived from the entire SARS-CoV-2 spike glycoprotein used to stimulate CD4+ T cells.After 20 hours of culture at 37  C, tubes were centrifugated 15 minutes at 2500g and stored at 4  C before interferon-gamma quantification in the supernatant by enzyme-linked immunosorbent assay.The CD4+ T-cell assay value was the difference between tube (iii) and the negative control (i).Statistical analysisAll the analyses were carried out using R software version 4.0.4 (R Foundation for Statistical Computing) and or GraphPad Prism version 8.0 (GraphPad Software, San Diego, CA).Categorical variables were expressed as percentages and compared with the chi-squared test.Continuous variables were expressed as mean +- SD and compared using one-way analysis of variance and multiple t-tests post hoc analyses or as median and interquartile range (IQR) and compared using Mann-Whitney U test for variables with nonnormal distribution.Logistic regression models were used in both univariate and multivariate analyses.",0,7
118,118,"Categorical variables were expressed as percentages and compared with the chi-squared test.Continuous variables were expressed as mean +- SD and compared using one-way analysis of variance and multiple t-tests post hoc analyses or as median and interquartile range (IQR) and compared using Mann-Whitney U test for variables with nonnormal distribution.Logistic regression models were used in both univariate and multivariate analyses.All the explanatory variables significantly associated with outcomes in univariate analyses (P < 0.10) were included in multivariate models.Stepwise regression analyses with bidirectional elimination were then performed, using Akaike information criterion to select the most fitting final multivariate models.ResultsPatients on MHD are insufficiently protected against COVID-19 after 2Ds of mRNA vaccineSeverity of coronavirus disease 2019 (COVID-19) in patients on maintenance hemodialysis (MHD) according to their vaccination status.(a) Flowchart of the epidemiologic study conducted through the Renal Epidemiology and Information Network (REIN) network.(b) Cumulative incidence of the cases of COVID-19 that occurred over the study period in patients on MHD before vaccination or up to 10 days after the first dose (Not vacc, black curve), from 10 days after the first dose to 10 days after the second dose (1D, red curve), or more than 10 days after he second dose of vaccine (2D, green curve).Log-rank test; ****P < 0.0001.(c) Severity of COVID-19 was color coded and the distribution was compared between the groups of patients on MHD defined according to their vaccination status.Chi-square test; ****P < 0.0001.Asympto, asymptomatic; Not vacc, not vaccinated.To evaluate the level of protection conferred by COVID-19 mRNA vaccination to patients on MHD who are naive for the virus the French national registry Renal Epidemiology and Information Network (REIN) was interrogated to identify all the cases of COVID-19 diagnosed in patients on MHD from February 1 to May 18, 2021, the period during which MHD population was prioritized for vaccination in France (Figure 1 a).During this period, the virus circulation rate in France was moderate (estimated ~200 cases/week per 100,000) and the large majority of COVID-19 cases were related to either to the original coronavirus strain detected in Wuhan, or the alpha variant (Supplementary Figure S2).The cumulative incidence of COVID-19 at 28 days was 1.98% in patients on MHD who are virus-naive and nonvaccinated.Although vaccination reduced this number to, respectively, 0.65% after the first dose (1D) and to 0.25% after the 2D (log-rank P < 0.0001) (Figure 1b), this level of protection remains largely inferior to what was reported in the general population.",0,8
119,119,"The cumulative incidence of COVID-19 at 28 days was 1.98% in patients on MHD who are virus-naive and nonvaccinated.Although vaccination reduced this number to, respectively, 0.65% after the first dose (1D) and to 0.25% after the 2D (log-rank P < 0.0001) (Figure 1b), this level of protection remains largely inferior to what was reported in the general population.Characteristics of COVID-19-infected patients on MHD according to their vaccination statusVariables Whole cohort (N = 1439) Not vaccinated (n = 1122) 1D (n = 192) 2D (n = 125) P   Sex ratio, M/F 1.37 (833/606) 1.32 (639/483) 1.49 (115/77) 1.72 (79/46) 0.338   Age, yr 69.6 +- 15.0 68.5 +- 15.2 71.7 +- 14.3 74.0 +- 13.5 <0.0001   BMI, kg/m2 27.4 +- 6.30 27.5 +- 6.24 27.0 +- 6.48 27.3 +- 6.52 0.676   Comorbidities         Diabetes 732 (51) 581 (52) 89 (46) 62 (50) 0.364    Cardiopathy 572 (40) 420 (37) 84 (44) 68 (54) 0.0006    Vascular disease 380 (26) 280 (25) 58 (30) 42 (34) 0.051    Respiratory disease 269 (19) 204 (18) 42 (22) 23 (18) 0.477    Malignancy 148 (10) 108 (10) 25 (13) 15 (12) 0.289   HD parameters         Time in HD, mo 5.5 +- 6.6 5.2 +- 6.2 6.4 +- 7.7 6.0 +- 7.6 0.046    Time HD/wk, h 11.6 +- 1.63 11.6 +- 1.62 11.8 +- 1.70 11.7 +- 1.60 0.196   1D, first dose; 2D, second dose; BMI, body mass index; COVID-19, coronavirus disease 2019; HD, hemodialysis; MHD, maintenance hemodialysis.Values are n (%) or mean +- SD.Over the study period, a total of 1474 cases of COVID-19 were reported.",0,9
120,120,"Although vaccination reduced this number to, respectively, 0.65% after the first dose (1D) and to 0.25% after the 2D (log-rank P < 0.0001) (Figure 1b), this level of protection remains largely inferior to what was reported in the general population.Characteristics of COVID-19-infected patients on MHD according to their vaccination statusVariables Whole cohort (N = 1439) Not vaccinated (n = 1122) 1D (n = 192) 2D (n = 125) P   Sex ratio, M/F 1.37 (833/606) 1.32 (639/483) 1.49 (115/77) 1.72 (79/46) 0.338   Age, yr 69.6 +- 15.0 68.5 +- 15.2 71.7 +- 14.3 74.0 +- 13.5 <0.0001   BMI, kg/m2 27.4 +- 6.30 27.5 +- 6.24 27.0 +- 6.48 27.3 +- 6.52 0.676   Comorbidities         Diabetes 732 (51) 581 (52) 89 (46) 62 (50) 0.364    Cardiopathy 572 (40) 420 (37) 84 (44) 68 (54) 0.0006    Vascular disease 380 (26) 280 (25) 58 (30) 42 (34) 0.051    Respiratory disease 269 (19) 204 (18) 42 (22) 23 (18) 0.477    Malignancy 148 (10) 108 (10) 25 (13) 15 (12) 0.289   HD parameters         Time in HD, mo 5.5 +- 6.6 5.2 +- 6.2 6.4 +- 7.7 6.0 +- 7.6 0.046    Time HD/wk, h 11.6 +- 1.63 11.6 +- 1.62 11.8 +- 1.70 11.7 +- 1.60 0.196   1D, first dose; 2D, second dose; BMI, body mass index; COVID-19, coronavirus disease 2019; HD, hemodialysis; MHD, maintenance hemodialysis.Values are n (%) or mean +- SD.Over the study period, a total of 1474 cases of COVID-19 were reported.For the 1439 patients on MHD who were infected (97.6%), for whom the information was available, the severity of disease was analyzed according to whether the diagnosis of COVID-19 was made before vaccination (not vaccinated, n = 1122; Figure 1b, black), 10 days after the 1D (n = 192; Figure 1b, red), or 10 days after the 2D (n = 125; Figure 1b, green) of vaccine.The characteristics of the population are presented in Table 1 .Patients' characteristics were similar in the 3 groups with exception of age, cardiopathy, and time in MHD, which were all higher in patients who developed COVID-19 after the 2D of vaccine, probably because the patients with the more comorbid profile were vaccinated with the highest priority (Table 1).The distribution of patients across the 5 stages of severity (asymptomatic, mild, severe, critical, or death) of COVID-19 as defined by the World Health Organization was statistically different among the 3 groups (Figure 1c).However, despite an increased proportion of less severe forms (asymptomatic or mild or moderate) of COVID-19 in patients who were vaccinated, 11% of patients on MHD that had received 2Ds of mRNA vaccine still died from COVID-19 (Figure 1c).The latter result is drastically different from that reported in the pivotal studies conducted in the general population and demonstrates that vaccination with the 2D ""standard"" scheme is insufficient to protect all patients on MHD.Standard 2D scheme of vaccination induces flawed humoral immune responses in patients on MHD who are virus-naiveFlowchart of the Response of Hemodialyzed Patients to COVID-19 Vaccination (ROMANOV) prospective study.2Ds, 2 doses; 3Ds, 3 doses; COVID-19, coronavirus disease 2019; MHD, maintenance hemodialysis.Among the 150 patients on MHD who were dialyzing at Lyon University Hospital, 38 (25.3%) refused the vaccine or had contraindications.Of the 112 who received 2Ds of BNT162b2 mRNA vaccine, 106 (14 of whom had a previous history COVID-19) (Figure 2 , black circle) gave consent for analysis of the postvaccinal immune response and were enrolled in ROMANOV study (Figure 2).",0,10
121,121,"2Ds, 2 doses; 3Ds, 3 doses; COVID-19, coronavirus disease 2019; MHD, maintenance hemodialysis.Among the 150 patients on MHD who were dialyzing at Lyon University Hospital, 38 (25.3%) refused the vaccine or had contraindications.Of the 112 who received 2Ds of BNT162b2 mRNA vaccine, 106 (14 of whom had a previous history COVID-19) (Figure 2 , black circle) gave consent for analysis of the postvaccinal immune response and were enrolled in ROMANOV study (Figure 2).To understand why patients on MHD who were virus-naive and were insufficiently protected by COVID-19 mRNA vaccination, the humoral and cellular immune responses of the latter were compared to that of 30 HVs (4 of whom had a previous history COVID-19) (Figure 2, black triangle).Comparison of the immune responses of patients on maintenance hemodialysis (MHD) and healthy volunteers (HVs) after 2 doses (2Ds) of BNT162b2.Spike-specific cellular and humoral immune responses were evaluated 10 to 14 days after the 2D of vaccine in the circulation of 77 patients on MHD (circles; among which 14 had a previous history of coronavirus disease 2019, black circles) and 30 HVs (triangles; among which 4 had a previous history of coronavirus disease 2019, black triangles).(a,b) Enumeration of spike-specific CD8+ T cells by the activation-induced markers technique.(a) Gating strategy is shown on representative flow cytometry profiles.(b) Histogram showing individual values for HVs and patients on MHD.(c,d) Evaluation of viral neutralization capacity of the serum by in vitro functional assay.(c) Schematic representation of the methodology.(d) Histogram showing individual values for HVs and patients on MHD.(e,f) Enumeration of spike-specific CD4+ T follicular helper (Tfh) cells.(e) Gating strategy is shown on representative flow cytometry profiles.(f) Histogram showing individual values for HVs and patients on MHD, the latter being distributed in 2 groups (Neutral[+] or Neutral[-]) according to the viral neutralization capacity of their serum.Mann-Whitney U test; not significant (NS), P > 0.05; *P <= 0.05; **P < 0.01; ***P < 0.001; ****P < 0.0001.(g) The relation between the titers of anti-receptor binding domain (RBD) IgG measured in antigen-binding assay and the viral neutralization capacities evaluated in the in vitro functional assay shown in c was analyzed by linear regression.The threshold of anti-RBD IgG titer (997 binding arbitrary units [BAU]/ml) above which all sera had viral neutralization capacity is indicated by a vertical dashed line and was used to defined high responders (High-R) versus low or no responders (Low- or no-R) to 2Ds of vaccine.",0,11
122,122,"(g) The relation between the titers of anti-receptor binding domain (RBD) IgG measured in antigen-binding assay and the viral neutralization capacities evaluated in the in vitro functional assay shown in c was analyzed by linear regression.The threshold of anti-RBD IgG titer (997 binding arbitrary units [BAU]/ml) above which all sera had viral neutralization capacity is indicated by a vertical dashed line and was used to defined high responders (High-R) versus low or no responders (Low- or no-R) to 2Ds of vaccine.(h) The relation between the result of spike-specific CD4+ T-cell interferon-gamma release assay (IGRA) and the percentage of spike-specific CD4+ Tfh cells enumerated as shown in e was analyzed by linear regression.FSC-A, forward scatter area; SARS-CoV-2, severe acute respiratory syndrome coronavirus 2.Enumeration of SARS-CoV-2 spike-specific CD8+ T cells was made after 2Ds by flow cytometry using the activation induced marker technique (Figure 3 a).Although the percentage of circulating spike-specific CD8+ T cells was more heterogeneous and slightly reduced in patients on MHD as compared with in HVs (median: 0.15 [IQR: 0.05-0.57] vs. 0.31 [IQR: 0.21-0.45]; P = 0.042; Figure 3b), this mild difference was unlikely to be the sole explanation to the major difference in protection against COVID-19 observed in the 2 vaccinated populations.We next went on analyzing the viral-neutralizing capacity of patients' sera after 2Ds using an in vitro functional assay (Figure 3c).While the serum of patients on MHD with previous history of COVID-19 (Figure 3d, black circles) had similar viral neutralizing capacity as the sera of HVs, this serum characteristic was profoundly depressed in patients on MHD who were vaccinated and naive for the virus (Figure 3d, open circles).Viral neutralization capacity of serum depends on the presence of high titers of IgGs directed against the spike protein.The generation of IgGs against a protein antigen requires a particular subset of CD4+ T cells, the Tfh cells, which are specialized in providing the help to B cells and are necessary to B cells' differentiation into antibody-producing plasma cells.Enumeration of SARS-CoV-2 spike-specific CD4+ T and Tfh cells was performed in the circulation after the 2D using 2 distinct techniques.In contrast to patients on MHD who developed neutralizing IgG titers (neutral+), patients on MHD whose serum lacks viral neutralizing capacity (neutral-) had reduced levels of both spike-specific CD4+ T cells (Supplementary Figure S1D and E) and spike-specific Tfh cells in their circulation (Figure 3f).Surrogate assays to monitor neutralizing antibodies and spike-specific Tfh cells in routine clinical practiceViral-neutralizing antibodies, the generation of which depends on spike-specific Tfh cells, seem important to provide protection against COVID-19 after vaccination.",0,12
123,123,"Enumeration of SARS-CoV-2 spike-specific CD4+ T and Tfh cells was performed in the circulation after the 2D using 2 distinct techniques.In contrast to patients on MHD who developed neutralizing IgG titers (neutral+), patients on MHD whose serum lacks viral neutralizing capacity (neutral-) had reduced levels of both spike-specific CD4+ T cells (Supplementary Figure S1D and E) and spike-specific Tfh cells in their circulation (Figure 3f).Surrogate assays to monitor neutralizing antibodies and spike-specific Tfh cells in routine clinical practiceViral-neutralizing antibodies, the generation of which depends on spike-specific Tfh cells, seem important to provide protection against COVID-19 after vaccination.Monitoring of these immune effectors after vaccination could therefore be interesting to identify patients on MHD who are insufficiently protected.Unfortunately, neither in vitro neutralizing assay, nor the enumeration of spike-specific Tfh cells in the circulation can be performed in routine clinical practice.Antigen-binding assays are convenient and widely used in routine clinical care for monitoring of antibody response.Comparing the titer of IgG directed against the RBD of the spike glycoprotein of the SARS-CoV-2 (anti-RBD IgG) measured with chemoluminescence assay and the neutralizing capacity of the serum, we observed a highly significant (P < 0.0001) and strong (r 2 = 0.67) positive correlation (Figure 3g).Hence, we could establish that a titer of anti-RBD IgGs >=997 BAU/ml (Figure 3g, vertical dashed line) was systematically associated with viral neutralizing capacity of the serum.This threshold was therefore used in the rest of the study to define ""high"" (anti-RBD IgG >= 997 BAU/ml; n = 39 of 106, 36.8%) vs. ""low or no"" (anti-RBD IgG < 997 BAU/ml; n = 67 of 106, 63.2%) response to vaccine (Figure 2).An indirect validation of this functional threshold is provided by the fact that almost all HVs, who are efficiently protected against COVID-19 by the vaccination, had anti-RBD IgG titers >=997 BAU/ml after 2Ds of vaccine (Figure 3d and g).IGRAs are already used in clinical practice to monitor the T-cell response against Mycobacterium tuberculosis.The results obtained with a commercially available SARS-CoV-2 CD4+ T-cell IGRA were compared to the enumeration of antigen-specific Tfh cells by flow cytometry (Figure 3h).The highly significant (P < 0.0001) and strong (r 2 = 0.65) positive correlation observed suggests that CD4+ T-cell IGRA can be used as a surrogate assay to flow cytometry for the monitoring of spike-specific Tfh-cell response.Prospective observational study on the 3D of mRNA vaccine in patients on MHDIn an attempt to improve vaccine protection against COVID-19 in patients on MHD, French health officials authorized the administration of a 3D of vaccine in this population from mid-April 2021 onward.",0,13
124,124,"The results obtained with a commercially available SARS-CoV-2 CD4+ T-cell IGRA were compared to the enumeration of antigen-specific Tfh cells by flow cytometry (Figure 3h).The highly significant (P < 0.0001) and strong (r 2 = 0.65) positive correlation observed suggests that CD4+ T-cell IGRA can be used as a surrogate assay to flow cytometry for the monitoring of spike-specific Tfh-cell response.Prospective observational study on the 3D of mRNA vaccine in patients on MHDIn an attempt to improve vaccine protection against COVID-19 in patients on MHD, French health officials authorized the administration of a 3D of vaccine in this population from mid-April 2021 onward.Clinical and biological characteristic of patients on MHD who were injected with a 3D of BNT162b2Variables Whole cohort (N = 75)   Male 48 (64)   Age, yr 65.8 +- 14.4   BMI, kg/m2 26.8 +- 6.4   Comorbidities     Diabetes 35 (47)    Cardiopathy 36 (48)    Respiratory disease 6 (8)    Hepatic disease 4 (5)   Cause of renal failure     Vascular 17 (23)    Diabetes 27 (36)    Glomerulonephritis 7 (9)    Hereditary 3 (4)    Uropathy 0 (0)    Others 21 (28)   Previous SOT 16 (21)   IS therapy 8 (11)   History of COVID-19 3 (4)   Time in HD, mo 56 +- 69   HD parameters     Time HD/wk, h 10.6+- 2.77    Kt/V 1.56 +- 0.43   Biological characteristics     Hemoglobinemia, g/l 106 +- 16    C-reactive protein, mg/l 13.4 +- 20.9    Albuminemia, g/l 36.4 +- 6.7   3D, third dose; BMI, body mass index; COVID-19, coronavirus disease 2019; HD, hemodialysis; IS, immunosuppressive; Kt/V, quantification of dialysis adequacy by the formula: dialysis clearance of urea (K) multiplied by t (dialysis time) divided by the volume of distribution of urea (V); MHD, maintenance hemodialysis; SOT, solid organ transplantation.Values are n (%) or mean +- SD.A 3D of BNT162b2 mRNA vaccine was therefore offered to all 67 patients on MHD in the ROMANOV study with low or no anti-RBD IgG response and was effectively administered to 57 of them (85.1%) (Figure 2).In absence of clear consensus, the administration of the 3D of vaccine was not limited to patients on MHD with low or no anti-RBD IgG titers, and 18 of 39 patients on MHD with high IgG response (46.2%; P < 0.0001) also accepted a 3D of vaccine (Figure 2).The characteristics of the 75 patients on MHD that received 3Ds of vaccine are presented Table 2 .Reactogenicity to the 3D of mRNA vaccine in patients on MHDReactogenicity to the third dose (3D) of mRNA vaccine in patients on maintenance hemodialysis (MHD).",0,14
